"","site.x","night_date.x","samp.occ","uid","EPTFUS","LASBOR","LASCIN","LASNOC","MYOLEI","MYOLUC","MYOSEP","MYOSOD","NYCHUM","PERSUB","NOID","NOISE","EPTFUS.P","LASBOR.P","LASCIN.P","LASNOC.P","MYOLEI.P","MYOLUC.P","MYOSEP.P","MYOSOD.P","NYCHUM.P","PERSUB.P","version","subversion"
"722","GETT04",2019-05-07,146,"GETT04 2019-05-07",88,1,2,4,0,0,0,0,0,2,19,195,0,0.0633815,1,1,1,1,1,1,1,0.003695,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"723","GETT04",2019-05-08,147,"GETT04 2019-05-08",63,0,0,9,0,1,0,0,0,23,18,157,0,1,1,0.9381781,1,0.6570168,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"724","GETT04",2019-05-09,148,"GETT04 2019-05-09",87,0,3,1,0,3,1,0,0,0,21,199,0,1,1,1,1,0.0014658,0.0894386,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"725","GETT04",2019-05-10,149,"GETT04 2019-05-10",65,0,0,4,0,2,0,0,0,3,25,177,0,1,1,1,1,0.0186866,1,1,1,2.21e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"726","GETT04",2019-05-11,150,"GETT04 2019-05-11",28,0,1,0,0,0,2,0,0,0,7,266,0,1,1,1,1,1,0.0005441,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"727","GETT04",2019-05-12,151,"GETT04 2019-05-12",0,0,0,0,0,0,1,0,0,0,1,49,1,1,1,1,1,1,0.0233266,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"728","GETT04",2019-05-13,152,"GETT04 2019-05-13",6,0,0,0,0,0,0,2,0,0,3,14,3.5e-06,1,1,1,1,1,1,0.2195499,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"729","GETT04",2019-05-14,153,"GETT04 2019-05-14",1,1,0,0,0,0,0,1,0,0,2,6,0.1233535,0.0627466,1,1,1,1,1,0.4715832,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"730","GETT04",2019-05-15,154,"GETT04 2019-05-15",14,1,1,1,0,4,0,0,1,3,13,101,0,0.4350295,0.9028572,1,1,0.0032448,1,1,0.6567369,0.0005578,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"731","GETT04",2019-05-16,155,"GETT04 2019-05-16",13,0,0,1,0,5,0,0,0,1,9,58,0,1,1,1,1,1.51e-05,1,1,1,0.0477322,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"732","GETT04",2019-05-17,156,"GETT04 2019-05-17",48,0,2,2,0,0,0,0,0,0,22,132,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"733","GETT04",2019-05-18,157,"GETT04 2019-05-18",31,0,3,2,0,0,0,0,2,0,14,103,0,1,0.4934707,1,1,1,1,1,0.0364549,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"734","GETT04",2019-05-19,158,"GETT04 2019-05-19",39,0,2,1,0,1,0,0,0,0,16,118,0,1,0.981054,1,1,0.1133693,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"735","GETT04",2019-05-20,159,"GETT04 2019-05-20",102,10,2,2,0,5,0,3,8,0,61,199,0,1e-07,1,1,1,0.095821,1,0.1331936,0.0681172,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"736","GETT04",2019-05-21,160,"GETT04 2019-05-21",5,0,1,0,0,1,0,0,0,0,9,30,5.33e-05,1,0.5170186,1,1,0.1045521,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"737","GETT04",2019-05-22,161,"GETT04 2019-05-22",53,1,0,1,0,2,0,0,0,0,18,95,0,0.2587624,1,1,1,0.0642862,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"738","GETT04",2019-05-23,162,"GETT04 2019-05-23",468,1,1,4,0,1,0,0,0,0,88,543,0,0.0890571,1,1,1,0.5251961,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"739","GETT04",2019-05-24,163,"GETT04 2019-05-24",33,0,1,0,0,1,0,0,0,0,12,54,0,1,1,1,1,0.1114498,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"740","GETT04",2019-05-25,164,"GETT04 2019-05-25",355,0,4,1,0,0,0,0,0,0,57,401,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"741","GETT04",2019-05-26,165,"GETT04 2019-05-26",246,19,1,2,0,1,0,0,20,0,169,748,0,0,1,1,1,1,1,1,3.14e-05,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"742","GETT04",2019-05-27,166,"GETT04 2019-05-27",4,12,1,0,0,3,0,0,17,2,47,105,0.0004479,0,0.524089,1,1,0.6785158,1,1,3.75e-05,0.5174116,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"743","GETT04",2019-05-28,167,"GETT04 2019-05-28",93,0,0,2,0,0,1,0,6,0,19,1387,0,1,1,1,1,1,0.0233266,1,4.94e-05,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"744","GETT04",2019-05-29,168,"GETT04 2019-05-29",115,1,2,8,0,2,0,0,1,0,42,386,0,0.3153444,1,1,1,0.1000142,1,1,0.6348836,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"745","GETT04",2019-05-30,169,"GETT04 2019-05-30",51,0,2,1,0,0,0,1,0,0,12,214,0,1,1,1,1,1,1,0.4685616,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"746","GETT04",2019-05-31,170,"GETT04 2019-05-31",6,0,2,0,0,0,0,0,0,0,2,107,1.3e-05,1,0.1285785,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"747","GETT04",2019-06-01,171,"GETT04 2019-06-01",12,0,0,2,0,0,0,0,1,0,10,334,0,1,1,0.9375099,1,1,1,1,0.1915348,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"748","GETT04",2019-06-02,172,"GETT04 2019-06-02",3,0,0,1,0,0,0,0,0,0,1,80,0.0111008,1,1,0.7414766,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"749","GETT04",2019-06-03,173,"GETT04 2019-06-03",2,0,0,0,0,0,0,0,0,0,3,25,0.0152028,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"750","GETT04",2019-06-04,174,"GETT04 2019-06-04",23,1,0,7,0,2,0,0,0,0,15,104,0,0.2593078,1,0.1692567,1,0.0617875,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"751","GETT04",2019-06-05,175,"GETT04 2019-06-05",34,1,0,5,0,2,0,0,0,1,10,418,0,0.2526624,1,0.9487821,1,0.0701735,1,1,1,0.1080722,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"752","GETT04",2019-06-06,176,"GETT04 2019-06-06",14,0,0,1,0,3,0,0,0,0,25,429,0,1,1,1,1,0.0011416,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"753","GETT04",2019-06-07,177,"GETT04 2019-06-07",17,0,0,4,0,0,0,0,0,0,10,513,0,1,1,0.5713884,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"754","GETT04",2019-06-08,178,"GETT04 2019-06-08",40,1,1,1,0,0,0,0,0,1,12,411,0,0.0633947,1,1,1,1,1,1,1,0.0924728,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"755","GETT04",2019-06-09,179,"GETT04 2019-06-09",60,0,0,3,0,0,0,0,0,0,12,250,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"756","GETT04",2019-06-10,180,"GETT04 2019-06-10",83,0,0,4,0,0,0,0,0,0,12,144,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"757","GETT04",2019-06-11,181,"GETT04 2019-06-11",80,0,0,1,0,1,0,0,0,0,20,233,0,1,1,1,1,0.1236829,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"758","GETT04",2019-06-12,182,"GETT04 2019-06-12",78,0,0,0,0,0,0,0,0,0,13,140,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"759","GETT04",2019-06-13,183,"GETT04 2019-06-13",6,0,2,0,0,3,0,0,0,0,4,19,1.43e-05,1,0.1286114,1,1,0.0011194,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"760","GETT04",2019-06-14,184,"GETT04 2019-06-14",5,0,1,1,0,2,0,1,0,1,1,117,0.0003118,1,0.5172313,0.9769818,1,0.0135925,1,0.5157218,1,0.0335098,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"761","GETT04",2019-06-15,185,"GETT04 2019-06-15",26,0,1,15,0,5,0,0,0,0,31,788,0,1,1,0.0001085,1,1.26e-05,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"762","GETT04",2019-06-16,186,"GETT04 2019-06-16",32,2,1,13,0,8,0,0,0,1,19,516,0,0.1784025,1,0.0048252,1,1.5e-06,1,1,1,0.1981717,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"763","GETT04",2019-06-17,187,"GETT04 2019-06-17",16,4,1,13,0,3,0,0,3,1,23,468,1e-07,0.0015691,1,3.54e-05,1,0.1368458,1,1,0.3982836,0.4444003,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"764","GETT04",2019-06-18,188,"GETT04 2019-06-18",28,0,1,5,0,0,0,0,0,0,7,891,0,1,1,0.768409,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"765","GETT04",2019-06-19,189,"GETT04 2019-06-19",46,0,0,6,0,5,0,0,0,1,74,266,0,1,1,0.9961239,1,1.63e-05,1,1,1,0.0476791,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"766","GETT04",2019-06-20,190,"GETT04 2019-06-20",83,1,0,7,0,1,1,0,0,0,23,719,0,0.1598344,1,1,1,0.4027406,0.038937,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"767","GETT04",2019-06-21,191,"GETT04 2019-06-21",187,22,0,0,0,5,0,0,2,1,42,360,0,0,1,1,1,0.5259762,1,1,1,0.9199154,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"768","GETT04",2019-06-22,192,"GETT04 2019-06-22",54,38,1,4,0,22,0,0,7,1,66,288,0,0,1,1,1,2.9e-06,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"769","GETT04",2019-06-23,193,"GETT04 2019-06-23",18,3,1,1,0,6,0,0,1,0,23,1674,0,0.0152967,0.97409,1,1,0.0005405,1,1,0.9637818,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"770","GETT04",2019-06-24,194,"GETT04 2019-06-24",0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"771","GETT04",2019-06-25,195,"GETT04 2019-06-25",0,0,0,0,0,0,0,0,0,0,0,116,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"772","GETT04",2019-06-26,196,"GETT04 2019-06-26",0,1,0,0,0,0,0,0,1,0,4,2431,1,0.1959018,1,1,1,1,1,1,0.5946335,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"773","GETT04",2019-06-27,197,"GETT04 2019-06-27",78,1,0,1,0,14,0,0,0,1,32,229,0,0.8981776,1,1,1,0,1,1,1,0.1590336,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"774","GETT04",2019-06-28,198,"GETT04 2019-06-28",46,3,2,3,0,20,0,0,0,5,68,1784,0,0.2182016,0.9999466,1,1,0,1,1,1,5.3e-06,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"775","GETT04",2019-06-29,199,"GETT04 2019-06-29",132,6,1,3,0,14,1,0,1,5,65,681,0,0.000265,1,1,1,0,0.3311419,1,1,4.91e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"776","GETT04",2019-06-30,200,"GETT04 2019-06-30",49,5,2,0,0,10,0,0,0,4,25,169,0,0.0010448,1,1,1,1.3e-06,1,1,1,0.0002591,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"777","GETT04",2019-07-01,201,"GETT04 2019-07-01",57,33,5,3,0,25,0,1,10,3,58,254,0,0,0.3979951,1,1,0,1,1,0.8736715,0.3881853,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"778","GETT04",2019-07-02,202,"GETT04 2019-07-02",124,0,0,1,0,13,0,0,0,1,37,420,0,1,1,1,1,0,1,1,1,0.1073291,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"779","GETT04",2019-07-03,203,"GETT04 2019-07-03",58,1,0,1,0,8,0,1,0,1,17,329,0,0.6952763,1,1,1,2e-07,1,0.7371574,1,0.1347979,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"780","GETT04",2019-07-04,204,"GETT04 2019-07-04",66,2,1,0,0,9,0,0,1,0,24,262,0,0.1874249,1,1,1,6e-07,1,1,0.832946,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"781","GETT04",2019-07-05,205,"GETT04 2019-07-05",18,4,3,1,0,5,0,2,1,8,36,952,0,0.0010511,0.186754,1,1,0.0089879,1,0.2849988,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"782","GETT04",2019-07-06,206,"GETT04 2019-07-06",217,5,0,6,0,5,0,1,1,0,55,438,0,0.0001049,1,1,1,0.0109163,1,0.6196756,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"783","GETT04",2019-07-07,207,"GETT04 2019-07-07",76,0,0,0,0,3,1,1,0,0,15,150,0,1,1,1,1,0.0014656,0.1447594,0.5662648,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"784","GETT04",2019-07-08,208,"GETT04 2019-07-08",114,93,0,1,0,46,1,0,18,1,167,249,0,0,1,1,1,0,0.6729163,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"785","GETT04",2019-07-09,209,"GETT04 2019-07-09",35,43,3,0,0,26,0,1,7,2,73,153,0,0,0.6206772,1,1,1e-07,1,1,1,0.883216,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"786","GETT04",2019-07-10,210,"GETT04 2019-07-10",17,14,0,0,0,12,1,0,5,1,26,132,0,0,1,1,1,0.0001228,0.265344,1,0.8026657,0.8460282,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"787","GETT04",2019-07-11,211,"GETT04 2019-07-11",152,7,0,2,0,3,0,0,1,1,87,261,0,1e-07,1,1,1,0.3029954,1,1,1,0.4893018,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"788","GETT04",2019-07-12,212,"GETT04 2019-07-12",112,28,0,1,0,9,0,0,11,0,60,202,0,0,1,1,1,0.1304714,1,1,0.4947817,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"789","GETT04",2019-07-13,213,"GETT04 2019-07-13",14,14,9,44,0,3,0,0,9,0,25,89,0.0301006,0,0.0218417,0,1,0.7980871,1,1,0.1165987,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"790","GETT04",2019-07-14,214,"GETT04 2019-07-14",35,6,0,1,0,11,0,0,4,0,50,2235,0,0.0003988,1,1,1,2.6e-06,1,1,0.340128,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"791","GETT04",2019-07-15,215,"GETT04 2019-07-15",50,8,7,0,0,2,0,0,14,0,36,960,0,2.96e-05,0.0555103,1,1,0.7490756,1,1,5.57e-05,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"792","GETT04",2019-07-16,216,"GETT04 2019-07-16",99,1,0,1,0,1,0,0,1,0,23,514,0,0.2447712,1,1,1,0.4564931,1,1,0.6423348,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"793","GETT04",2019-07-17,217,"GETT04 2019-07-17",38,0,0,0,0,1,0,0,0,0,12,682,0,1,1,1,1,0.112441,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"794","GETT04",2019-07-18,218,"GETT04 2019-07-18",12,6,0,0,0,3,0,0,3,4,28,198,0,1.16e-05,1,1,1,0.2892555,1,1,0.674354,0.0010897,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"795","GETT04",2019-07-19,219,"GETT04 2019-07-19",5,2,0,0,0,5,0,0,2,0,5,55,2.88e-05,0.1230472,1,1,1,0.0013667,1,1,0.3992947,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"796","GETT04",2019-07-20,220,"GETT04 2019-07-20",14,5,0,0,0,5,0,0,3,1,8,274,0,0.0003209,1,1,1,0.0161981,1,1,0.5267937,0.4956829,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"797","GETT04",2019-07-21,221,"GETT04 2019-07-21",35,5,0,0,0,5,0,0,14,3,37,314,0,0.0124065,1,1,1,0.0141261,1,1,3.8e-06,0.0683913,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"798","GETT04",2019-07-22,222,"GETT04 2019-07-22",9,8,0,1,0,9,0,0,1,4,49,606,1e-07,4e-07,1,1,1,0.000139,1,1,1,0.0012697,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"799","GETT04",2019-07-23,223,"GETT04 2019-07-23",14,20,0,0,0,1,0,0,18,0,48,211,0,0,1,1,1,1,1,1,0.0003491,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"800","GETT04",2019-07-24,224,"GETT04 2019-07-24",11,10,1,0,0,6,0,1,6,2,29,116,0,0,0.8403306,1,1,0.0337689,1,0.6634007,0.2812428,0.2401092,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"801","GETT04",2019-07-25,225,"GETT04 2019-07-25",5,1,4,0,0,14,3,1,0,6,11,1053,0.0005453,0.9154698,0.0013476,1,1,0,0.0029531,0.9788757,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"802","GETT04",2019-07-26,226,"GETT04 2019-07-26",3,7,0,1,0,7,0,0,1,1,19,1033,0.0112215,1.6e-06,1,0.7413762,1,0.0015551,1,1,1,0.5030427,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"803","GETT04",2019-07-27,227,"GETT04 2019-07-27",8,7,0,0,0,11,0,0,0,4,22,1237,1e-07,2.01e-05,1,1,1,1.2e-06,1,1,1,0.0006614,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"804","GETT04",2019-07-28,228,"GETT04 2019-07-28",17,17,0,0,0,6,0,0,38,2,47,147,0,0,1,1,1,0.165096,1,1,0,0.9150071,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"805","GETT04",2019-07-29,229,"GETT04 2019-07-29",14,7,0,1,0,6,0,0,9,0,42,447,0,9.41e-05,1,1,1,0.0094746,1,1,0.0065816,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"806","GETT04",2019-07-30,230,"GETT04 2019-07-30",67,0,0,2,0,1,0,0,1,0,18,456,0,1,1,1,1,0.1439495,1,1,0.214693,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"807","GETT04",2019-07-31,231,"GETT04 2019-07-31",17,12,0,4,0,2,0,0,4,0,34,651,0,0,1,0.571674,1,0.9732364,1,1,0.9017442,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"808","GETT04",2019-08-01,232,"GETT04 2019-08-01",26,13,0,0,0,11,0,0,2,17,52,167,0,0,1,1,1,0.0002279,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"809","GETT04",2019-08-02,233,"GETT04 2019-08-02",16,17,0,0,0,26,0,0,2,13,65,119,0,0,1,1,1,0,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"810","GETT04",2019-08-03,234,"GETT04 2019-08-03",0,16,0,0,0,5,0,0,6,4,37,144,1,0,1,1,1,0.3746939,1,1,0.7430671,0.0176164,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"811","GETT04",2019-08-04,235,"GETT04 2019-08-04",54,16,0,0,0,6,0,0,2,12,30,2565,0,0,1,1,1,0.1448495,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"812","GETT04",2019-08-05,236,"GETT04 2019-08-05",1,3,0,0,0,2,0,0,0,0,4,403,0.1238118,0.0019581,1,1,1,0.2076769,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"813","GETT05",2018-04-27,1,"GETT05 2018-04-27",271,1,3,3,0,0,0,0,0,0,11,28,0,0.0631559,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"814","GETT05",2018-04-28,2,"GETT05 2018-04-28",87,0,3,4,0,1,0,0,0,0,12,46,0,1,1,1,1,0.1273005,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"815","GETT05",2018-04-29,3,"GETT05 2018-04-29",5,0,0,0,0,0,0,0,0,0,3,8,2.85e-05,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"816","GETT05",2018-04-30,4,"GETT05 2018-04-30",146,0,1,19,0,0,0,0,0,0,26,37,0,1,1,0.9871119,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"817","GETT05",2018-05-01,5,"GETT05 2018-05-01",213,1,59,26,0,1,0,0,1,0,106,96,0,0.243268,0,1,1,0.5006803,1,1,0.6410243,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"818","GETT05",2018-05-02,6,"GETT05 2018-05-02",589,0,123,108,0,0,0,0,1,1,222,146,0,1,0,0.3983201,1,1,1,1,0.0349487,0.0739388,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"819","GETT05",2018-05-03,7,"GETT05 2018-05-03",826,3,104,95,0,0,0,0,5,2,179,153,0,0.0211767,0,1,1,1,1,1,0.0208284,0.077771,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"820","GETT05",2018-05-04,8,"GETT05 2018-05-04",169,0,47,29,0,1,0,0,3,1,58,67,0,1,0,1,1,0.1974786,1,1,0.0101472,0.2307707,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"821","GETT05",2018-05-05,9,"GETT05 2018-05-05",369,0,8,25,0,0,0,0,0,0,73,330,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"822","GETT05",2018-05-06,10,"GETT05 2018-05-06",329,0,37,38,0,4,0,0,3,0,99,68,0,1,3.7e-06,1,1,0.0005089,1,1,0.0098658,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"823","GETT05",2018-05-07,11,"GETT05 2018-05-07",297,4,78,81,0,8,0,0,5,2,159,118,0,0.0128224,0,0.0014819,1,0.0001033,1,1,0.0637183,0.1055853,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"824","GETT05",2018-05-08,12,"GETT05 2018-05-08",322,0,64,81,0,18,0,0,1,1,110,79,0,1,0,0.0010568,1,0,1,1,0.1142049,0.1957919,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"825","GETT05",2018-05-09,13,"GETT05 2018-05-09",513,11,54,82,0,25,0,0,4,0,205,128,0,6e-07,2e-07,0.4400227,1,0,1,1,0.7900106,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"826","GETT05",2018-05-10,14,"GETT05 2018-05-10",349,2,76,75,0,0,0,0,1,0,162,91,0,0.0172773,0,0.0816255,1,1,1,1,0.8240135,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"827","GETT05",2018-05-11,15,"GETT05 2018-05-11",306,2,74,39,0,2,0,0,1,1,92,146,0,0.0338115,0,1,1,0.2440315,1,1,0.8737786,0.23664,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"828","GETT05",2018-05-12,16,"GETT05 2018-05-12",276,0,55,79,0,0,0,0,0,0,118,183,0,1,0,4.57e-05,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"829","GETT05",2018-05-13,17,"GETT05 2018-05-13",386,0,28,51,0,0,0,1,0,0,95,131,0,1,0.0325388,0.9927655,1,1,1,0.4622509,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"830","GETT05",2018-05-14,18,"GETT05 2018-05-14",781,4,76,76,0,8,0,0,4,1,211,118,0,0.0090007,0,1,1,0.000132,1,1,0.1619238,0.54569,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"831","GETT05",2018-05-15,19,"GETT05 2018-05-15",660,6,51,66,0,2,0,0,8,3,267,744,0,0.0001548,0.0007024,1,1,0.7478207,1,1,0.0106258,0.03245,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"832","GETT05",2018-05-24,20,"GETT05 2018-05-24",386,1,21,44,0,1,0,0,5,0,124,127,0,0.5858801,0.5280875,1,1,0.5361407,1,1,0.0038784,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
